embedding_x,embedding_y
-0.7082807,5.343574
16.14591,-1.2364202
15.352808,-1.2354858
-1.6298803,8.726273
15.109705,0.8205785
-7.678704,8.259992
15.996364,-9.91584
8.243046,5.2337737
14.738866,1.9137518
12.432612,16.073885
-4.7950478,0.7140315
15.146019,0.8887319
22.260162,6.5448885
21.88003,6.062165
22.985542,7.7790003
13.06335,18.232658
5.2840548,10.163182
3.9590597,-5.251662
13.174548,18.003492
-1.8140502,8.533835
9.91124,-6.851763
1.7675544,4.863879
18.303951,1.2605027
16.12362,1.7987616
8.426063,-7.397441
17.659595,-0.14294222
-0.16771014,3.0043724
19.673067,1.9859614
0.04954384,4.7140617
12.755875,14.437418
2.4767454,5.292951
-7.340013,8.491937
12.957584,0.46099386
4.930195,15.5291195
14.57542,-4.3867846
4.763097,15.542866
-4.0619664,-4.3333907
11.440642,-5.44129
-2.1490366,-2.762292
22.704605,7.6458187
13.494521,2.2853346
2.563266,5.194245
16.107437,1.7871237
0.46128073,21.865326
-2.6094382,-2.5204327
3.9881492,-5.2258563
1.9150752,3.7314508
8.295177,-7.1445503
17.820086,0.5289783
20.730383,8.032318
19.439064,7.4079823
-4.0039673,-4.327048
-4.5951757,0.89971256
13.208566,-2.2079346
-2.4346652,13.835216
21.82032,6.088066
-2.4066856,13.837529
-6.713963,10.16844
12.117281,-1.270225
14.572909,13.810518
17.749132,-0.8006155
-2.437406,13.828736
12.80234,18.873795
-7.69337,9.863963
3.120653,-7.0935035
0.2872484,21.57614
8.379061,6.521142
-4.2394176,-4.4587555
2.5693786,-7.4330125
16.01894,13.430532
-4.150229,-4.4264793
12.4214115,15.323214
21.519358,7.716094
-7.3063126,8.476845
13.216479,1.5319668
15.979017,-9.898471
11.6616335,-3.699059
20.951311,7.623213
17.13849,2.0791547
-1.654819,8.684725
13.070199,18.28054
15.813909,-9.73704
22.175253,8.119408
15.002723,-3.5889254
-0.05220727,6.5113516
-0.6685292,8.3612
12.22338,-0.7395788
16.58875,1.6357241
15.347189,13.725452
21.556625,9.101784
0.5954531,18.797762
15.354348,-0.28252393
3.8331919,-6.5862694
8.15865,-7.241226
4.5004206,-6.964079
14.978308,-3.4979818
7.492463,-6.587734
12.549006,-0.24937999
3.479503,-5.6009216
8.272004,5.206949
11.434122,-5.447357
0.022556873,4.5917816
7.5120773,-6.6042376
-3.4617248,-2.9877403
11.344665,-0.45077384
0.42368737,21.132248
13.792604,-2.0932815
17.970013,0.17021012
8.394907,-7.0814314
-1.6885179,-3.4227319
0.76543206,19.744724
-2.878591,3.837474
13.152943,2.6522512
21.859484,6.0134244
20.017826,4.954967
19.980576,4.9972153
20.00158,4.970649
22.819983,7.6871953
13.830894,-2.0903773
21.198792,6.8892565
-0.18822947,-7.480875
7.94533,6.093693
0.36566994,21.718357
5.376367,15.647234
13.174308,15.613761
-7.3899493,9.787762
-2.203607,13.301933
-3.2725997,-3.8772461
-6.6650395,10.192915
11.981448,19.772274
-4.122727,-4.3791695
20.837883,9.642738
0.7971514,19.797443
-1.6413364,8.7287
21.529024,6.4902163
13.1784,18.017414
12.044519,18.36413
-3.4904306,-2.9713547
5.254567,15.554952
15.818866,-9.742959
1.8976471,3.7483754
5.5123425,7.5249543
20.683014,7.0278177
-3.4800878,-2.9623141
-7.2763834,11.081344
3.5466137,-5.3857045
2.0212474,3.8213139
14.508427,1.8965163
8.377287,6.514222
11.743557,16.60318
12.034286,18.378435
11.82255,20.217882
15.982938,21.193253
-0.4538547,4.46058
0.28384435,5.6176686
20.422426,6.6905503
17.73327,0.63009596
2.48149,4.952667
20.704428,13.973919
15.459596,-1.1755767
8.385813,-7.100338
-7.702965,7.8126817
-6.5918484,10.472614
0.7407261,19.513365
2.3630545,5.9768157
-6.6017466,11.159945
8.112015,5.759609
12.157279,1.6427771
13.142604,2.6605585
7.4793296,-6.492124
12.099303,1.6089594
2.0214953,9.786621
7.7070827,5.846062
15.121512,13.979338
5.284683,10.162349
17.175522,2.1116874
15.855242,13.34761
17.764462,-0.80371547
14.812211,-3.597952
0.4147873,21.340412
14.747809,13.218417
5.47056,15.817512
12.423611,15.312602
21.356567,9.173502
-6.802032,11.140185
9.210116,-6.790981
19.98855,6.3642597
12.647901,19.10089
13.381894,1.1947947
0.78753096,21.690554
-7.6229067,8.313457
11.764845,20.28606
-7.712111,7.8177896
12.125555,-3.6284332
13.206065,2.6046815
13.072904,18.183365
21.895302,8.529366
12.623017,19.1094
2.7018762,5.568676
13.81825,20.446192
11.758948,16.59285
14.649569,12.916813
5.754908,18.528954
6.6123276,-6.7106514
-1.9963586,-11.551289
-2.4369307,13.814164
4.0536804,-5.321421
2.5182498,-7.433461
15.771069,13.38865
-0.6752346,8.371547
12.548581,-1.0935472
3.8346937,-7.659766
3.5728617,-5.4673767
0.8814095,5.951196
17.753302,0.27539602
13.742583,20.489748
13.649375,-1.9975353
20.651136,6.9291983
-0.90012854,8.04205
-7.639637,9.653625
7.7504687,5.905505
-3.0124226,4.5802965
7.2976766,23.372198
12.783265,14.452748
20.00723,6.3167787
9.727535,-6.996493
12.073971,19.506218
-6.958397,10.27307
12.123206,16.965313
15.656703,0.99797994
11.530997,-3.8619192
-2.1454966,13.176879
-7.363261,8.457068
14.671517,12.942671
12.551046,14.940108
4.1415963,-5.681117
17.21572,1.3465787
0.8269118,4.8337336
19.53362,1.60271
4.9909234,-7.2561483
15.990792,-9.91069
17.353985,1.5087465
-11.098574,1.300584
4.528931,-6.9348183
14.441417,-3.71973
1.9147547,4.221119
21.380615,14.101954
-3.0373845,4.532274
13.945989,-2.308864
12.98193,-0.26342073
9.7647915,-6.8561897
12.712325,18.902857
-1.496259,8.935953
18.766247,0.84556746
3.8813787,-7.606952
-3.1653578,-3.9372697
-0.2197332,5.5183926
-7.324807,9.888679
7.749079,5.8382344
14.660524,13.266148
12.382552,17.942142
6.021058,18.798529
12.630636,14.658453
10.674108,-2.9488513
12.161042,-0.76209927
2.1350214,5.894962
0.13633642,6.033262
12.787659,14.448141
8.462879,-7.3847604
-0.058343913,5.3563776
2.237104,5.694516
-0.08909126,5.1558857
5.2608833,10.183147
12.26344,0.13507685
5.4772325,-6.5635586
15.779472,-9.705105
11.539774,-3.8506706
12.944176,1.597842
19.392155,7.444618
22.389051,7.9358325
8.982925,-7.084655
3.2035823,-7.015654
8.251877,6.3684053
14.603862,-4.341806
-0.12038845,5.2512684
11.668825,-2.0232208
-0.4228732,4.4555235
14.95617,-3.5193896
-7.6647744,9.824577
20.748194,7.210489
17.389769,-0.59032816
21.45033,8.975367
-10.528738,2.6394372
13.382246,1.8673073
15.36896,13.7069645
7.465392,-6.534185
-4.2982635,-4.50435
20.87036,7.9604964
15.407473,-1.1838977
13.321261,2.149231
-0.4564507,4.4526587
20.847649,9.691076
0.2987301,4.7522774
2.3366838,5.9173317
7.708809,5.8501925
11.383186,-5.477547
-1.9986959,-11.549115
11.47159,20.748827
15.235635,13.854228
2.655959,-7.182693
13.12326,13.607386
13.158146,1.5003302
14.474085,1.8922497
0.08614733,4.5275784
21.424238,14.100279
-0.93613464,8.0499325
-7.4060826,8.471397
21.330564,6.557105
8.250166,-7.134991
0.7113395,18.407974
0.919967,4.8220572
-7.6147914,8.327875
-6.526373,10.645592
20.77055,8.375336
-4.721787,0.78576255
-1.8198351,-2.2570763
1.9073402,3.7166886
14.656122,-4.334498
18.081877,1.1991395
11.7624235,-1.9856225
13.205929,17.969765
2.0248547,4.0562487
4.641766,-4.7753563
11.582405,-2.0317628
2.4836144,-6.924638
3.760124,-5.209463
13.0333395,18.345385
15.227849,13.914311
2.5030653,5.205276
11.776172,-1.8661368
19.631355,7.2584515
0.021445662,3.01079
-3.1462252,-2.721896
-7.318674,8.464707
-0.44378093,4.4473925
5.467937,15.796551
2.5313015,-6.8682637
0.8070578,19.830717
0.734482,4.8319607
15.270985,13.824811
0.72058654,5.1556687
-2.2894628,13.526671
17.91135,0.47142407
15.355798,13.718553
5.417628,15.671435
11.829804,20.2262
11.632707,-3.766265
21.603535,14.372392
14.6829,13.266161
2.5769718,-6.767138
2.684845,-6.7665095
4.7007165,-4.764366
5.6386347,-6.5885553
-0.852193,5.051432
3.7758825,-5.2569323
16.15611,2.224797
-7.5546136,8.323847
-1.3750571,7.7076645
-7.498981,8.236365
20.76829,8.135282
-3.1728594,-2.8693714
-2.4555187,13.826179
14.744827,13.18107
-3.2227018,-3.9252303
0.23413132,4.739762
0.10904597,4.5067177
5.211393,-6.531261
-2.4089239,13.78699
-3.0586157,-2.6522942
-2.737813,-2.8408134
7.558802,-6.776383
11.749568,20.32168
13.693081,14.859155
10.670806,-2.953673
-1.8892221,-3.9320242
9.108335,-6.922556
11.69097,16.634476
20.415543,1.5807484
-0.2992428,5.2701864
10.789259,-3.2523603
-6.5612884,11.174809
-7.2827663,11.092934
3.2937145,-5.5630264
-7.3824596,8.410881
2.1329992,5.8737493
-2.960214,4.457866
19.572268,7.291395
20.71127,6.98853
21.85579,8.388616
1.4119666,5.1025896
21.27601,14.145998
3.2389054,-7.0407414
-7.2915425,9.822036
12.528486,16.561281
4.076618,-6.481815
21.501125,14.135841
16.042812,13.405374
22.487965,7.8521495
20.013346,4.968837
22.71444,7.5458226
13.437054,2.3558092
14.166408,1.8448919
19.898567,5.0689917
22.30098,9.299997
21.686735,14.275076
22.341259,9.3238535
20.023628,4.9480767
13.248708,2.5694947
2.1187327,5.924452
11.429128,20.802553
6.641766,-6.800787
5.3187904,15.616996
14.027985,-3.9636493
-0.85786897,-1.449777
-6.663677,10.196696
-2.843057,-2.7711916
15.885638,1.6350332
16.635347,-1.2035276
4.9815617,-7.252946
13.984341,-3.9461312
5.3286877,10.1137085
14.533299,-3.6023889
-7.279051,10.736952
-1.5361956,9.082528
2.5544426,-6.8114114
16.404,2.5186338
14.924368,0.8212743
20.332869,6.1257563
-4.0746956,-4.367448
9.868071,-6.859302
-7.68679,8.235907
19.493736,7.3656936
-2.037569,-2.5246
17.396343,-0.17942011
1.9811274,9.746612
4.8423233,15.536939
14.681673,1.9463079
13.785921,-2.0681438
-0.996094,-1.5806558
-0.96364665,-1.5500282
2.7773564,-7.291777
9.825112,9.394902
-1.5249246,8.869248
9.821205,9.39128
4.985366,-7.2450805
-7.258067,-1.131118
9.816246,9.386344
2.6605496,-7.3174567
-1.7921232,8.538345
-0.8028252,4.880269
-0.29936996,5.501127
17.790138,0.5961135
7.7317715,5.863854
-4.653127,0.84922916
-1.1275419,8.01291
3.3477924,-5.5408325
20.930624,9.660475
-2.5307362,-2.4555314
-1.3602849,7.7169523
20.663439,1.4673527
12.157681,-0.76367676
8.209782,6.2442694
11.467638,-5.3904047
2.4849892,4.929615
11.810697,20.20882
11.748876,16.618977
12.934556,-0.30485418
-1.0352678,-1.6121953
13.13372,13.598288
3.7263947,-5.3224473
12.127853,-3.6471062
9.801088,9.371169
12.561441,14.887225
-2.5093753,-2.4561155
-7.176049,9.835079
-7.274739,9.838718
17.04296,2.0077145
11.92533,-1.7346787
11.726953,-2.0802639
3.989005,-6.361521
17.789839,-0.83348805
21.32965,14.138283
15.000309,-3.5648546
13.711811,14.843611
-6.6134815,10.428004
1.7755117,3.988877
-2.2222276,-2.765142
11.468889,-1.5695083
12.074608,19.521269
0.31179008,21.683943
3.6050305,-5.444179
8.09444,5.7795005
8.483269,-7.0924177
-7.6110373,9.878425
20.76129,8.394869
12.917453,1.592751
7.295695,23.383764
20.80973,7.92028
4.3246017,-4.976866
-1.8055842,-2.237515
21.56329,8.24057
7.748489,5.9143715
21.327623,9.085166
12.149091,16.823286
15.393432,-1.13848
20.259407,1.4808247
8.247092,5.234963
15.947228,-9.8680935
13.240927,0.8754246
20.19619,1.4435257
5.3837285,-6.5655236
14.187067,1.8882893
19.997822,4.9792886
21.851238,6.0599585
22.719023,7.5293
22.67243,7.529918
12.170088,1.6513034
22.155626,6.304629
-0.8549987,-1.4463631
-0.12809396,4.4715037
-1.0081545,5.0825725
13.384395,1.8458875
-0.6925404,8.354359
21.282648,6.6396065
20.705524,7.0103874
13.936451,1.259204
11.365641,-5.493216
11.514933,18.898369
12.066109,18.352846
12.092613,-3.659819
19.600016,7.2884016
13.923082,-2.1042569
-7.3621626,9.875661
2.586141,-6.869004
20.041994,1.9082391
3.9208717,-7.5073867
13.20716,18.001106
12.882239,18.17393
12.74259,14.304007
11.56284,-3.8359516
12.114582,0.1740986
-0.18739437,-7.480473
3.771941,-5.1894827
11.412233,-1.2559229
0.1917231,5.9908485
3.700339,-5.4437747
18.264156,1.181375
21.33552,9.100441
3.8943493,-6.3208537
20.754068,8.336872
3.1340423,-7.0782595
19.995535,6.4749618
18.619719,0.5228848
21.177055,14.889972
12.086204,17.005682
4.607271,-4.80967
14.408503,-3.761539
11.009225,-0.8603081
1.2640857,3.9528544
-11.090564,1.3017607
-2.1188824,-2.5882194
5.3001165,10.144676
17.834291,1.2425369
7.302613,23.704079
11.857658,16.523457
-1.9999721,-11.547661
13.134341,13.599864
-3.0743089,4.6243205
11.702811,-0.57385916
17.834126,-0.8074981
0.69727254,19.064499
8.204818,-7.242425
3.7138283,-5.3273644
4.448214,-6.445652
14.950782,21.146456
15.953354,-9.873937
11.386042,-5.4738936
20.23218,1.8403468
11.616155,-3.7576625
-4.027907,-4.3041105
0.6997,5.102174
-1.8832008,-3.9224195
8.517061,-7.2639923
11.880238,-3.586437
-6.6111417,10.693149
20.883633,9.711559
16.301992,-1.2627175
13.002062,1.5975101
15.981998,21.19303
15.059469,21.212812
0.82567227,19.791018
1.6618916,4.0808597
-10.538584,2.624993
20.693007,6.9926353
20.013988,6.267111
14.482193,-4.1631346
21.068838,9.862142
2.0369558,3.7774787
18.384174,1.1949656
-1.3223532,7.6773577
20.004517,1.9166815
2.5719151,-6.7775273
14.644393,12.89483
11.103658,-1.6404877
17.116049,2.110209
12.955386,-0.309504
8.302239,6.391419
8.269229,6.348039
15.927599,-9.848291
-0.14929028,6.6724987
-10.250161,0.28040263
11.897541,16.53892
-4.084478,-4.3723693
11.733638,16.621737
-3.2404003,-2.9124434
12.511276,16.433092
19.66982,2.0008147
12.819787,18.775146
-2.426762,13.8497095
5.4881387,7.4986563
-1.2563366,7.681492
21.8897,8.538008
11.35123,20.888626
21.930782,8.481676
3.671552,-5.3593836
15.325009,13.745643
-6.35468,10.407499
12.746762,14.285418
2.6825655,5.596878
-7.1762476,10.795426
11.339599,-0.45346215
2.7248526,5.557018
14.99895,13.174035
12.855694,1.6212785
14.751394,21.022734
21.593681,9.15181
3.6096203,-5.659616
-0.99978137,-1.5828674
-3.0512295,4.6047735
0.23197265,-6.885287
21.359774,14.277202
0.41539776,21.749321
11.490435,-2.1164105
-1.1055523,-1.672264
-6.566385,11.180521
15.010513,0.78316605
-2.4090092,13.849283
21.0064,7.7004194
-1.2973504,7.694241
-7.008324,10.281176
-3.216669,-3.894406
-1.8962346,-2.3115573
2.5986493,-6.745251
-4.4438787,-4.622457
20.885868,9.7356
0.7122541,19.75486
19.661339,7.250457
18.4613,1.1621921
3.6361256,-5.6990376
22.19022,8.11568
6.0414686,18.782946
14.679858,13.221369
16.22731,-1.2638956
2.0981438,5.6891217
20.785706,8.578927
20.865343,9.710146
-0.18712053,-7.475817
-4.6182933,0.88205
8.390499,6.526752
-0.1868719,-7.479371
12.62252,19.106333
14.497982,20.846924
13.731332,20.501991
0.21507557,5.952376
11.346925,20.892246
11.54626,-0.53799003
19.594769,7.308745
12.483758,15.094894
-0.71167916,8.323702
11.04541,-1.3268393
-0.9847041,7.3499074
3.958302,-6.33382
-1.604738,7.045966
-2.0489573,13.055607
17.997087,1.2512084
-2.392159,13.8043995
17.526731,0.74903643
21.638494,9.166752
12.16781,-3.6310253
-6.886612,10.34779
-3.0118506,4.4533005
20.001133,4.969393
21.867992,6.1729655
22.707628,7.6532683
22.339388,9.319581
22.745415,7.6403265
22.725101,7.5865436
21.85901,6.0267406
20.018074,4.958257
22.080189,6.331537
22.719442,7.534798
21.596573,14.5958
22.12126,6.2584534
19.995296,4.9791946
13.522275,2.2697237
19.873253,5.102599
19.995056,4.975343
13.5047455,2.1717675
22.131813,6.2838397
21.871954,6.0290794
12.176107,1.6470703
17.595701,0.29511082
-7.617268,9.785828
-4.617417,0.88202965
12.015603,19.60377
-0.26593322,4.4040036
8.21352,-7.3164372
-4.1921034,-4.433614
4.6920986,-4.769833
20.017582,1.4578178
14.649921,13.677361
1.9075712,4.9237833
13.234861,-2.192531
-2.1377792,13.180773
-2.0282145,13.026651
16.466463,-1.2336962
12.753306,18.937082
-7.1443977,10.622441
12.767752,18.914303
-3.4521627,-2.9340405
-0.11757323,6.5862937
8.27727,5.200214
7.297898,23.370903
3.406674,-5.682405
21.064241,14.003138
20.691692,13.920641
2.505578,5.3180475
-3.2298033,-2.8126132
21.132086,6.919512
11.829559,20.232857
4.9255486,-7.132681
11.082184,-1.3554692
14.5063095,1.8873193
-3.0497866,-2.5678637
-2.4130085,13.773689
20.774485,8.48947
-2.5474331,-2.4680293
0.7396969,5.121187
1.114579,4.8914433
0.767167,18.361858
21.211153,6.8430333
-3.100196,-2.5821471
3.9928198,-7.382176
6.6477895,-6.8086295
0.027901145,3.011093
-1.8919634,-3.92615
1.9463376,9.711569
0.723742,21.572186
-4.4308352,-4.607805
-0.016681058,2.982533
-0.07483463,5.3266625
11.547861,18.89973
-1.7689258,-3.521396
11.402425,-0.47579214
6.616948,-6.8118315
12.955087,1.6064396
2.4487884,12.114525
14.287497,20.733215
11.316136,-5.5193644
8.172571,5.394765
12.051337,17.060188
16.257017,2.3785415
21.035622,7.8158717
15.335423,-0.27763677
-7.5002575,10.198946
6.677399,-6.78931
-1.6518948,8.693041
15.153952,13.960877
2.4595969,-7.4276958
-1.2273605,7.8551893
4.0008163,-5.2493615
17.334383,-0.11186805
-11.07763,1.3081584
0.11952098,5.993359
11.66952,-2.1235116
14.618443,-4.3406944
14.902301,-3.4715683
1.4137794,5.0643325
7.7055626,5.879126
11.440951,-5.4439445
11.045586,-0.8045388
15.904345,1.5892354
19.353668,1.9735789
7.6583304,-6.737814
1.2613014,4.1655345
8.151256,5.848868
2.985744,-6.7985497
-1.7697145,8.534476
3.4404924,-5.599973
12.194464,1.6337113
13.501536,2.2801778
13.568403,2.2240865
20.050137,4.925071
22.730175,7.678002
11.005466,-1.3173265
-3.1734269,-2.842847
20.422697,6.709298
19.54874,7.321714
0.13444182,4.6184626
0.8397611,21.765533
-4.052382,-4.3391433
4.291011,-6.460734
10.64459,-2.9087512
17.116768,1.508777
-2.8482656,-2.8753674
2.7685158,-7.265432
12.56864,19.174492
8.352526,6.4853344
12.863067,1.59139
-1.8690711,-3.7844305
1.8119571,3.8953512
-0.38612613,4.328506
18.500427,0.9306007
1.60564,4.9405875
20.93618,8.5244665
13.160911,2.6532862
19.970875,5.0273657
14.01392,1.7785169
8.630245,-7.129814
20.23791,1.8555942
21.437052,7.7823453
-0.78648186,8.322736
-10.400037,0.43767366
2.4932947,4.960114
-7.681423,10.103277
21.44799,9.060682
1.6905712,4.536102
-0.73711663,8.309264
-0.43292797,4.4490156
8.160993,6.287655
-1.1437639,7.493689
14.968011,-3.5253444
12.747221,14.37876
20.52799,1.4123882
20.913319,7.858754
9.878429,-6.8455667
12.976759,15.813452
20.895485,9.660934
2.3435764,5.9381795
5.514178,7.5279455
11.328679,-0.45991322
5.3051295,10.137932
20.372845,1.547935
11.480983,-5.4012933
12.39894,17.93222
-7.234197,11.005249
8.483376,-7.0595775
19.964226,1.5142395
0.23494412,21.573107
11.6601,-1.189895
18.412716,0.2641907
19.657074,7.2443237
17.132395,-0.39104825
17.712355,0.61327255
-6.858344,10.733001
20.839832,8.551889
0.14961411,5.922997
-6.6353097,10.6778
20.165752,6.053908
0.5353401,5.4812527
21.871843,9.256778
20.999529,9.791503
8.21638,-7.169821
12.980114,1.5840883
-1.3410181,7.758144
4.518621,-6.9513736
4.9820266,-7.2444057
12.3772335,16.028143
10.774326,-3.1688738
19.906563,5.0751896
1.764096,3.8802197
22.24465,6.513965
6.6164165,-6.763535
-4.6856294,0.81930214
13.385104,1.82896
12.3340435,18.124836
-6.5876713,10.727101
21.16043,14.881232
7.4913607,-6.492117
-4.2684393,-4.4942055
15.950234,-9.8731
11.455027,-5.430895
-0.91396904,-1.5024654
14.635833,13.578448
16.925945,2.0307574
20.041727,5.8522778
12.962053,15.823938
17.792242,-0.8337335
20.055943,5.8714876
0.39867353,21.281784
8.935199,-7.058265
13.685122,-2.7254107
7.5132217,-6.6098747
20.025284,6.2517743
-7.6890135,8.136954
14.752389,13.119188
12.011858,18.399885
3.995886,-6.3143597
-3.1551468,-3.9075844
15.145699,13.960776
21.477036,6.505106
9.776372,9.346352
3.13139,-7.1040173
13.130527,13.601752
13.256909,2.5515795
11.559306,-0.5180398
13.043787,15.753126
7.3077726,23.749208
21.451988,14.198314
3.4830613,-5.429085
13.982382,-3.9643016
8.370903,-7.0679326
-10.437372,0.47293305
0.48573485,19.640245
-0.72404224,8.263413
20.766088,14.01237
0.7948476,18.37989
6.623061,-6.803594
8.253562,-7.132606
7.4635897,-6.640107
2.4837315,4.932218
-2.4281013,13.832216
12.523802,16.614609
21.563692,14.504495
1.5665817,11.6032715
15.995769,13.376617
19.998915,4.99625
21.600851,14.260034
22.117205,6.246095
22.129385,6.3045564
14.9747505,21.170866
11.4790125,-1.5582147
4.035971,-7.336576
21.332651,6.563782
12.15438,-1.2151421
15.845205,1.5840324
19.931736,7.166132
13.655993,-2.7296977
13.682058,14.843677
21.408249,14.089349
11.697779,-2.039011
20.332882,1.4210806
18.378067,1.2062026
14.676003,-4.3546157
15.898814,-9.819932
13.182124,1.5102974
-1.6420921,8.694809
11.078915,-0.7644956
-0.9245671,-1.5132743
16.669926,-1.1715845
0.6622028,21.828245
2.5427463,5.1541157
-3.2840285,-2.8950317
16.554813,-1.2131299
11.537187,18.916983
9.7581415,-6.966496
9.819406,9.389518
-7.2580843,-1.1311414
11.055476,-0.79591876
8.228642,5.27183
12.367329,0.20364645
21.577017,14.596847
14.648773,12.890449
21.55588,14.159508
14.648982,12.902487
22.694538,7.623468
14.657731,13.189311
21.457067,14.091288
19.968264,5.0370665
21.19023,14.885464
15.458559,-1.1890111
6.630639,-6.7984805
21.169806,14.028941
20.202494,6.9806485
-7.114373,9.918319
-6.9565835,10.27117
12.28409,0.15741988
8.437019,6.575064
18.174768,1.2187034
14.531259,-3.5643487
17.592123,1.3999987
16.34349,2.5208862
12.306174,17.998459
7.480335,-6.5279326
9.903751,-6.8268113
17.33476,-0.10897558
20.82975,9.601381
12.387148,16.222973
0.080080844,4.5287642
5.809633,18.584665
8.413494,6.5497627
3.442327,-5.593197
-4.443618,-4.6220827
5.279946,10.165518
-0.2556387,5.1837373
15.545085,13.438982
12.561173,16.591618
0.3778129,21.133902
18.19749,1.2272186
-7.6110773,9.753655
9.086352,-6.934535
14.995531,13.192394
7.482215,-6.4912987
3.331647,-5.6264453
12.148955,0.06434132
11.360523,-0.44224814
-4.260478,-4.4809594
4.6884923,-4.7531695
15.950578,-9.871179
15.347213,-0.26826286
12.738291,14.12714
-3.196583,-2.8146613
-1.3476537,7.6929216
12.667234,-1.3658526
11.641074,-1.9762813
14.575887,-4.323328
19.397263,7.4433527
-2.1991987,13.313338
15.338248,-0.25838217
13.399544,1.797995
13.7146435,-2.7159398
9.903678,-6.8279715
15.984131,21.192886
7.73782,5.8510923
15.972914,-9.894105
10.9124975,-1.9100224
12.156527,16.821817
20.827385,9.682335
1.6779976,4.252705
11.446983,-0.4489865
5.8363886,18.608446
14.465537,20.817041
13.906594,-4.0896244
17.786678,0.5874441
0.07505635,6.378743
-3.1418016,-2.7418072
-6.630897,10.177425
1.5332874,11.575602
20.025469,4.9512157
13.997145,1.7487556
22.335566,9.335012
22.699596,7.551751
15.88044,13.338088
21.199099,14.90473
12.702098,13.813208
16.018837,13.436781
21.866726,9.263507
21.196692,14.900673
21.19687,14.879328
12.194786,1.6751041
21.662384,14.258871
13.314534,2.4964533
2.5093374,5.060099
13.687803,-2.737859
8.957665,-7.0385976
8.308468,6.4092712
-6.6594453,10.673132
-2.3067715,13.575269
20.031193,1.8993535
16.498928,-1.2719072
0.7646648,19.542826
-0.97290075,8.131213
-4.276068,-4.479328
-4.2582855,-4.467921
2.5410712,-7.413599
-0.91902906,-1.5075732
11.378331,-5.47064
15.827066,1.5675906
-4.40919,-4.5942726
5.2523184,10.189349
13.9961405,-3.9848545
-0.75299364,8.292149
20.889336,9.699443
20.588669,1.5381694
2.1041331,5.7932386
21.258808,14.7741165
3.8306506,-7.666764
11.5839,-0.5332665
5.3630567,15.63511
-1.7969638,-3.4919574
-7.6700373,10.351977
20.041227,4.9336395
21.85364,6.074107
21.619993,14.274997
11.836717,20.224453
11.02029,-1.7397659
15.831855,0.5499029
-0.18445969,-7.477562
20.696716,13.9683275
21.951563,9.279644
2.3244407,5.95406
4.0348363,-7.34165
10.771455,-3.3193362
-3.0654109,-2.6132271
-1.891554,-3.9069014
13.1194725,1.5220698
-0.9368167,7.9824314
-0.5011412,5.4110723
13.19596,17.9804
1.4175084,3.855212
-6.8933415,10.385161
7.4637594,-6.517027
17.394978,1.1269461
21.686153,14.280107
13.102114,18.192518
15.8415165,13.447382
21.640463,14.415877
12.135703,0.054527033
20.136778,1.4373083
-1.7967128,-3.504947
8.944224,-7.0598006
13.917373,-4.0796456
11.103375,-1.6261895
9.745209,9.3139715
20.7106,1.4268569
11.474178,20.743206
20.648428,1.5024438
8.378082,6.5109305
20.138922,7.1439395
20.686474,13.834817
6.0043693,18.782776
14.981634,21.175568
8.505066,-7.3693
0.2923343,21.620228
2.7120454,5.571193
-4.795661,0.7134446
-10.531798,2.6354737
5.323714,10.123439
-2.979238,4.120413
-0.16751036,-7.4642005
14.629271,12.872756
14.438127,-3.7047412
12.776391,17.94734
16.011457,13.383986
22.753294,7.6066175
12.177603,1.6541648
12.193422,-0.803262
21.203146,14.062665
14.955187,-3.521414
4.537404,-6.4841
12.75985,18.93689
13.666802,-2.7335258
13.177145,17.997734
18.041868,0.11955737
11.559235,-3.8415132
-4.627644,0.8731381
0.78168005,19.785532
15.734735,13.372343
-3.240915,-2.6836555
7.45327,-6.5196323
-1.1790314,7.8476915
18.262089,1.2715709
5.5079193,7.5210023
-6.536163,10.908315
13.16405,18.026516
-3.1709445,-3.9268384
3.8405542,-5.279439
12.131133,16.936481
13.407981,1.887414
20.79718,8.115508
2.559068,-6.8152976
18.282858,1.250912
21.323639,9.261222
2.0932431,9.85921
21.629475,14.358139
16.05565,1.7728065
16.661999,1.6449027
13.786216,20.456318
13.686305,14.850813
-2.1906204,-2.7620525
11.863992,20.064003
8.14557,5.496368
12.5292015,19.212027
11.827403,20.231218
19.488245,7.3644624
13.970171,-2.4418464
12.210259,-3.5901134
21.248846,14.169493
1.5779363,5.147201
11.587846,-3.816114
20.39034,1.5593805
22.301262,8.00539
11.481087,-1.5442915
0.09677893,4.581069
4.5146832,-6.94897
2.0647166,4.1029015
13.134309,13.600501
-3.2274108,-2.8835282
5.895693,18.670282
7.2847114,23.426142
8.275646,5.2004046
13.258017,1.4706144
3.8132071,-7.677914
5.1926107,-6.4791327
21.435946,6.594104
5.7838793,18.549757
9.208298,-6.7963347
14.419057,-3.739344
-2.2905889,13.5391865
22.326271,9.324922
22.714083,7.5418367
16.026344,13.419866
14.346775,1.8648448
13.5049305,2.251924
12.424723,15.73986
22.982687,7.784918
12.70566,13.8088455
8.22486,5.2713475
12.04864,17.049322
-4.701312,0.8028063
4.9898505,-7.26631
12.02983,18.373709
18.596338,0.51158863
-0.6759507,8.366153
4.814243,15.539717
12.936909,1.6075908
15.38145,-1.207053
17.774002,0.59493864
-10.259447,0.29023844
