customer_id,gross_revenue,recency_days,qty_invoices,qty_items,qty_products,avg_ticket,frequency,qty_returns,returns_ratio,avg_basket_size,avg_unique_basket_size,period_of_buy_day,period_of_buy_quarter,country
12593,382.09999999999997,108.0,3.0,204.0,20.0,19.104999999999997,0.02702702702702703,0.0,0.0,68.0,4.333333333333333,after_20,3,France
14340,134.7,218.0,1.0,58.0,6.0,22.45,1.0,0.0,0.0,58.0,6.0,before_11,2,United Kingdom
17429,524.9200000000001,128.0,3.0,624.0,39.0,13.459487179487182,0.03296703296703297,8.0,0.01282051282051282,208.0,12.0,before_11,2,United Kingdom
13711,252.06,218.0,2.0,140.0,13.0,19.38923076923077,2.0,0.0,0.0,70.0,5.5,before_11,2,United Kingdom
14515,2102.09,17.0,6.0,1134.0,101.0,20.812772277227726,0.0297029702970297,0.0,0.0,189.0,11.333333333333334,between_11_20,4,United Kingdom
16457,208.36,218.0,1.0,140.0,9.0,23.151111111111113,1.0,0.0,0.0,140.0,9.0,before_11,2,United Kingdom
17527,939.37,53.0,4.0,488.0,47.0,19.98659574468085,0.024096385542168676,25.0,0.05122950819672131,122.0,11.25,between_11_20,3,United Kingdom
14199,185.39999999999998,218.0,1.0,28.0,2.0,92.69999999999999,1.0,0.0,0.0,28.0,2.0,before_11,2,United Kingdom
13888,605.63,119.0,2.0,258.0,40.0,15.14075,0.02,0.0,0.0,129.0,19.0,before_11,3,United Kingdom
14423,265.2,218.0,1.0,120.0,3.0,88.39999999999999,1.0,0.0,0.0,120.0,3.0,before_11,2,United Kingdom
14697,188.60999999999999,218.0,2.0,181.0,22.0,8.573181818181817,2.0,0.0,0.0,90.5,11.0,before_11,2,United Kingdom
20530,1332.95,218.0,1.0,451.0,201.0,6.631592039800995,1.0,0.0,0.0,451.0,201.0,before_11,2,United Kingdom
20531,1309.56,218.0,1.0,445.0,226.0,5.794513274336283,1.0,0.0,0.0,445.0,223.0,before_11,2,United Kingdom
20532,1071.95,218.0,1.0,325.0,142.0,7.5489436619718315,1.0,0.0,0.0,325.0,141.0,before_11,2,United Kingdom
17522,1066.15,1.0,5.0,1022.0,72.0,14.80763888888889,0.022935779816513763,0.0,0.0,204.4,11.6,before_11,2,United Kingdom
20533,4.16,218.0,1.0,2.0,1.0,4.16,1.0,0.0,0.0,2.0,1.0,before_11,2,United Kingdom
20534,30.25,218.0,1.0,9.0,6.0,5.041666666666667,1.0,0.0,0.0,9.0,6.0,before_11,2,United Kingdom
13867,1015.29,31.0,3.0,513.0,61.0,16.644098360655736,0.015957446808510637,0.0,0.0,171.0,17.0,before_11,4,United Kingdom
20535,26.42,218.0,1.0,11.0,8.0,3.3025,1.0,0.0,0.0,11.0,8.0,before_11,2,United Kingdom
17624,843.48,14.0,2.0,554.0,50.0,16.869600000000002,0.00975609756097561,0.0,0.0,277.0,24.5,after_20,4,United Kingdom
14393,67.95,218.0,1.0,13.0,5.0,13.59,1.0,0.0,0.0,13.0,5.0,before_11,2,United Kingdom
17578,143.45999999999998,218.0,1.0,138.0,5.0,28.691999999999997,1.0,48.0,0.34782608695652173,138.0,5.0,before_11,2,United Kingdom
20536,17.5,218.0,1.0,2.0,2.0,8.75,1.0,0.0,0.0,2.0,2.0,before_11,2,United Kingdom
13450,2043.7199999999998,26.0,6.0,1982.0,71.0,28.784788732394365,0.031088082901554404,0.0,0.0,330.3333333333333,5.333333333333333,before_11,2,United Kingdom
17423,698.41,46.0,2.0,459.0,26.0,26.861923076923077,0.011627906976744186,38.0,0.08278867102396514,229.5,13.0,before_11,4,United Kingdom
18241,2073.09,9.0,17.0,1051.0,104.0,19.933557692307694,0.08133971291866028,4.0,0.003805899143672693,61.8235294117647,3.5294117647058822,between_11_20,3,United Kingdom
15668,76.32000000000001,217.0,1.0,72.0,1.0,76.32000000000001,1.0,0.0,0.0,72.0,1.0,before_11,2,United Kingdom
20539,4.2,217.0,1.0,4.0,3.0,1.4000000000000001,1.0,0.0,0.0,4.0,3.0,before_11,2,United Kingdom
16319,404.40000000000003,217.0,1.0,72.0,3.0,134.8,1.0,0.0,0.0,72.0,3.0,before_11,2,United Kingdom
15757,714.42,65.0,2.0,491.0,45.0,15.876,0.013071895424836602,0.0,0.0,245.5,21.5,before_11,4,United Kingdom
17174,59.9,217.0,1.0,41.0,4.0,14.975,1.0,0.0,0.0,41.0,4.0,before_11,2,United Kingdom
13365,2225.37,33.0,2.0,1247.0,128.0,17.385703125,0.010810810810810811,9.0,0.007217321571772253,623.5,61.0,before_11,4,United Kingdom
18227,93.75,217.0,1.0,21.0,5.0,18.75,1.0,0.0,0.0,21.0,5.0,before_11,2,United Kingdom
14145,3742.2,46.0,4.0,756.0,11.0,340.2,0.023255813953488372,120.0,0.15873015873015872,189.0,1.5,before_11,3,United Kingdom
18235,1796.48,71.0,3.0,1578.0,104.0,17.273846153846154,0.02040816326530612,0.0,0.0,526.0,33.333333333333336,before_11,3,United Kingdom
13741,668.4300000000001,71.0,3.0,218.0,34.0,19.65970588235294,0.02040816326530612,1.0,0.0045871559633027525,72.66666666666667,11.333333333333334,before_11,2,United Kingdom
12394,1080.48,63.0,2.0,808.0,25.0,43.2192,0.012903225806451613,0.0,0.0,404.0,12.5,before_11,4,Belgium
16832,199.15,184.0,3.0,33.0,12.0,16.595833333333335,0.08823529411764706,0.0,0.0,11.0,3.6666666666666665,before_11,2,United Kingdom
15258,623.16,168.0,2.0,142.0,34.0,18.328235294117647,0.04,0.0,0.0,71.0,16.0,before_11,2,United Kingdom
20544,6.2,217.0,1.0,4.0,1.0,6.2,1.0,0.0,0.0,4.0,1.0,before_11,2,United Kingdom
15552,90.12,217.0,1.0,60.0,17.0,5.301176470588236,1.0,0.0,0.0,60.0,17.0,before_11,2,United Kingdom
18170,980.31,33.0,3.0,409.0,38.0,25.797631578947367,0.016216216216216217,0.0,0.0,136.33333333333334,9.666666666666666,before_11,4,United Kingdom
20560,1493.24,217.0,1.0,608.0,252.0,5.9255555555555555,1.0,0.0,0.0,608.0,249.0,before_11,2,United Kingdom
20562,2257.08,217.0,1.0,696.0,283.0,7.975547703180212,1.0,0.0,0.0,696.0,282.0,before_11,2,United Kingdom
20563,1346.24,217.0,1.0,345.0,161.0,8.361739130434783,1.0,0.0,0.0,345.0,160.0,before_11,2,United Kingdom
13723,199.85000000000002,217.0,1.0,43.0,6.0,33.30833333333334,1.0,0.0,0.0,43.0,6.0,before_11,2,United Kingdom
14005,2874.72,9.0,5.0,2478.0,84.0,34.22285714285714,0.024154589371980676,0.0,0.0,495.6,10.6,after_20,3,United Kingdom
15561,800.59,11.0,4.0,267.0,27.0,29.651481481481483,0.01951219512195122,11.0,0.04119850187265917,66.75,6.75,between_11_20,3,United Kingdom
16121,867.11,57.0,2.0,586.0,212.0,4.090141509433963,0.012578616352201259,0.0,0.0,293.0,85.0,between_11_20,2,United Kingdom
18142,1019.52,157.0,2.0,1276.0,15.0,67.968,0.03389830508474576,3.0,0.0023510971786833857,638.0,4.5,before_11,3,United Kingdom
13642,354.8,215.0,1.0,173.0,66.0,5.375757575757576,1.0,0.0,0.0,173.0,57.0,before_11,2,United Kingdom
15117,1551.78,14.0,5.0,1948.0,79.0,19.64278481012658,0.024752475247524754,1.0,0.000513347022587269,389.6,12.6,after_20,4,United Kingdom
13561,141.85999999999999,215.0,1.0,83.0,14.0,10.132857142857143,1.0,0.0,0.0,83.0,14.0,before_11,2,United Kingdom
15704,2293.62,140.0,4.0,1028.0,117.0,19.603589743589744,0.05263157894736842,0.0,0.0,257.0,19.75,before_11,3,United Kingdom
16007,1701.94,47.0,4.0,1393.0,385.0,4.420623376623377,0.023668639053254437,0.0,0.0,348.25,55.25,after_20,2,United Kingdom
16232,990.88,43.0,4.0,550.0,37.0,26.78054054054054,0.023121387283236993,3.0,0.005454545454545455,137.5,6.0,before_11,2,United Kingdom
17410,1214.72,16.0,5.0,616.0,64.0,18.98,0.025,0.0,0.0,123.2,11.4,before_11,4,United Kingdom
13835,834.57,25.0,4.0,442.0,55.0,15.174000000000001,0.020942408376963352,0.0,0.0,110.5,12.0,between_11_20,4,United Kingdom
13427,582.6,19.0,3.0,545.0,29.0,20.089655172413792,0.015228426395939087,0.0,0.0,181.66666666666666,8.333333333333334,before_11,4,United Kingdom
14353,90.6,215.0,1.0,64.0,6.0,15.1,1.0,0.0,0.0,64.0,6.0,before_11,2,United Kingdom
12700,4525.99,7.0,4.0,2944.0,264.0,17.143901515151516,0.019138755980861243,0.0,0.0,736.0,48.0,before_11,4,France
13003,149.05,105.0,3.0,103.0,6.0,24.84166666666667,0.02727272727272727,0.0,0.0,34.333333333333336,1.3333333333333333,before_11,3,United Kingdom
16756,239.4,214.0,1.0,106.0,13.0,18.415384615384617,1.0,0.0,0.0,106.0,13.0,before_11,2,United Kingdom
13492,1269.84,136.0,3.0,408.0,50.0,25.3968,0.0379746835443038,0.0,0.0,136.0,12.666666666666666,after_20,2,Switzerland
20565,155.4,214.0,1.0,65.0,23.0,6.756521739130435,1.0,0.0,0.0,65.0,23.0,before_11,2,United Kingdom
16440,3640.67,7.0,5.0,2018.0,282.0,12.91017730496454,0.02403846153846154,0.0,0.0,403.6,37.2,before_11,4,United Kingdom
18120,111.15,214.0,1.0,31.0,17.0,6.538235294117648,1.0,0.0,0.0,31.0,17.0,before_11,2,United Kingdom
12355,459.4,214.0,1.0,240.0,13.0,35.33846153846154,1.0,0.0,0.0,240.0,13.0,before_11,2,Bahrain
17723,3276.4000000000005,127.0,6.0,792.0,10.0,327.64000000000004,0.06818181818181818,0.0,0.0,132.0,0.6666666666666666,before_11,2,United Kingdom
14699,109.13000000000001,214.0,1.0,77.0,8.0,13.641250000000001,1.0,0.0,0.0,77.0,8.0,before_11,2,United Kingdom
12821,92.72,214.0,1.0,70.0,6.0,15.453333333333333,1.0,0.0,0.0,70.0,6.0,before_11,2,United Kingdom
20570,1161.85,214.0,1.0,363.0,138.0,8.419202898550724,1.0,0.0,0.0,363.0,136.0,before_11,2,United Kingdom
20571,1314.76,214.0,1.0,457.0,183.0,7.1844808743169395,1.0,0.0,0.0,457.0,182.0,before_11,2,United Kingdom
20572,1572.25,214.0,1.0,420.0,193.0,8.146373056994818,1.0,0.0,0.0,420.0,193.0,before_11,2,United Kingdom
20573,1211.54,214.0,1.0,356.0,147.0,8.241768707482994,1.0,0.0,0.0,356.0,147.0,before_11,2,United Kingdom
20574,18.450000000000003,214.0,1.0,5.0,3.0,6.150000000000001,1.0,0.0,0.0,5.0,3.0,before_11,2,United Kingdom
20575,7.8,214.0,1.0,4.0,1.0,7.8,1.0,0.0,0.0,4.0,1.0,before_11,2,United Kingdom
20576,12.75,214.0,1.0,1.0,1.0,12.75,1.0,0.0,0.0,1.0,1.0,before_11,2,United Kingdom
13055,1214.41,78.0,3.0,894.0,76.0,15.979078947368421,0.022058823529411766,3.0,0.003355704697986577,298.0,24.666666666666668,between_11_20,3,United Kingdom
20578,4.949999999999999,213.0,1.0,3.0,3.0,1.6499999999999997,1.0,0.0,0.0,3.0,3.0,before_11,2,United Kingdom
20579,528.81,213.0,1.0,233.0,26.0,20.338846153846152,1.0,0.0,0.0,233.0,26.0,before_11,2,EIRE
20580,206.84,213.0,1.0,100.0,10.0,20.684,1.0,0.0,0.0,100.0,10.0,before_11,2,EIRE
20581,74.8,213.0,1.0,16.0,2.0,37.4,1.0,0.0,0.0,16.0,2.0,before_11,2,EIRE
13320,1548.7,78.0,4.0,1096.0,106.0,14.610377358490567,0.029411764705882353,30.0,0.02737226277372263,274.0,19.25,before_11,2,United Kingdom
16357,658.88,33.0,3.0,246.0,34.0,19.378823529411765,0.016574585635359115,0.0,0.0,82.0,10.333333333333334,before_11,2,United Kingdom
18242,2232.4900000000002,72.0,4.0,1017.0,78.0,28.62166666666667,0.028169014084507043,0.0,0.0,254.25,18.0,after_20,2,United Kingdom
15865,895.13,40.0,3.0,368.0,40.0,22.37825,0.017241379310344827,0.0,0.0,122.66666666666667,12.333333333333334,before_11,4,United Kingdom
17597,2044.3700000000001,213.0,1.0,1176.0,55.0,37.17036363636364,1.0,0.0,0.0,1176.0,55.0,before_11,2,United Kingdom
14397,2612.96,2.0,19.0,1890.0,87.0,30.034022988505747,0.08962264150943396,38.0,0.020105820105820106,99.47368421052632,0.9473684210526315,before_11,4,United Kingdom
13242,270.40000000000003,112.0,3.0,130.0,13.0,20.800000000000004,0.029411764705882353,0.0,0.0,43.333333333333336,4.0,before_11,2,United Kingdom
12684,2073.63,7.0,6.0,1973.0,98.0,21.15948979591837,0.028985507246376812,0.0,0.0,328.8333333333333,9.833333333333334,between_11_20,4,France
14288,426.6,213.0,1.0,188.0,16.0,26.6625,1.0,1.0,0.005319148936170213,188.0,16.0,before_11,2,United Kingdom
15063,370.79999999999995,213.0,1.0,56.0,5.0,74.16,1.0,0.0,0.0,56.0,5.0,before_11,2,United Kingdom
12592,401.6,92.0,2.0,288.0,16.0,25.1,0.01639344262295082,0.0,0.0,144.0,5.0,before_11,3,Germany
14591,1447.14,15.0,4.0,1297.0,197.0,7.345888324873097,0.020100502512562814,0.0,0.0,324.25,34.5,after_20,4,United Kingdom
20583,3320.77,213.0,1.0,822.0,88.0,37.736022727272726,1.0,0.0,0.0,822.0,86.0,before_11,2,United Kingdom
20584,610.4,213.0,1.0,95.0,50.0,12.208,1.0,0.0,0.0,95.0,50.0,before_11,2,United Kingdom
20585,421.6,213.0,1.0,88.0,54.0,7.807407407407408,1.0,0.0,0.0,88.0,54.0,before_11,2,United Kingdom
20586,352.15,213.0,1.0,68.0,43.0,8.18953488372093,1.0,0.0,0.0,68.0,43.0,before_11,2,United Kingdom
20587,319.06,213.0,1.0,57.0,41.0,7.781951219512195,1.0,0.0,0.0,57.0,41.0,before_11,2,United Kingdom
20588,359.55,213.0,1.0,67.0,33.0,10.895454545454546,1.0,0.0,0.0,67.0,33.0,before_11,2,United Kingdom
20589,420.73,213.0,1.0,71.0,43.0,9.784418604651163,1.0,0.0,0.0,71.0,43.0,before_11,2,United Kingdom
20590,455.15999999999997,213.0,1.0,87.0,49.0,9.288979591836734,1.0,0.0,0.0,87.0,49.0,before_11,2,United Kingdom
20591,473.16999999999996,213.0,1.0,91.0,52.0,9.099423076923076,1.0,0.0,0.0,91.0,52.0,before_11,2,United Kingdom
20592,341.69,213.0,1.0,78.0,42.0,8.13547619047619,1.0,0.0,0.0,78.0,42.0,before_11,2,United Kingdom
20593,402.81,213.0,1.0,72.0,47.0,8.570425531914895,1.0,0.0,0.0,72.0,47.0,before_11,2,United Kingdom
20594,287.26,213.0,1.0,50.0,35.0,8.20742857142857,1.0,0.0,0.0,50.0,35.0,before_11,2,United Kingdom
20595,426.2,213.0,1.0,79.0,46.0,9.265217391304347,1.0,0.0,0.0,79.0,46.0,before_11,2,United Kingdom
20596,507.8,213.0,1.0,90.0,51.0,9.95686274509804,1.0,0.0,0.0,90.0,51.0,before_11,2,United Kingdom
20597,661.97,213.0,1.0,105.0,58.0,11.413275862068966,1.0,0.0,0.0,105.0,58.0,before_11,2,United Kingdom
20598,551.59,213.0,1.0,103.0,57.0,9.67701754385965,1.0,0.0,0.0,103.0,57.0,before_11,2,United Kingdom
20599,531.51,213.0,1.0,98.0,44.0,12.079772727272728,1.0,0.0,0.0,98.0,44.0,before_11,2,United Kingdom
20600,552.28,213.0,1.0,105.0,41.0,13.470243902439023,1.0,0.0,0.0,105.0,41.0,before_11,2,United Kingdom
20601,400.83,213.0,1.0,78.0,46.0,8.713695652173913,1.0,0.0,0.0,78.0,46.0,before_11,2,United Kingdom
20602,480.59,213.0,1.0,88.0,47.0,10.225319148936169,1.0,0.0,0.0,88.0,47.0,before_11,2,United Kingdom
20603,707.03,213.0,1.0,146.0,64.0,11.04734375,1.0,0.0,0.0,146.0,64.0,before_11,2,United Kingdom
13990,311.3,213.0,1.0,190.0,16.0,19.45625,1.0,0.0,0.0,190.0,16.0,before_11,2,United Kingdom
12749,4090.88,3.0,5.0,1471.0,199.0,20.55718592964824,0.023696682464454975,49.0,0.03331067301155676,294.2,32.0,before_11,4,United Kingdom
20604,1279.61,213.0,1.0,492.0,139.0,9.205827338129495,1.0,0.0,0.0,492.0,139.0,before_11,2,United Kingdom
20605,8.85,212.0,1.0,5.0,2.0,4.425,1.0,0.0,0.0,5.0,2.0,before_11,2,United Kingdom
14691,2114.33,30.0,5.0,707.0,71.0,29.779295774647885,0.0273224043715847,0.0,0.0,141.4,10.0,before_11,3,United Kingdom
16229,1010.6,87.0,2.0,318.0,47.0,21.50212765957447,0.015873015873015872,0.0,0.0,159.0,23.0,between_11_20,3,United Kingdom
14920,977.77,212.0,2.0,509.0,57.0,17.153859649122808,2.0,0.0,0.0,254.5,28.5,before_11,2,United Kingdom
17489,376.64,58.0,2.0,428.0,29.0,12.987586206896552,0.012903225806451613,0.0,0.0,214.0,14.0,before_11,4,United Kingdom
13404,252.49,1.0,2.0,111.0,11.0,22.953636363636363,0.009433962264150943,0.0,0.0,55.5,5.5,before_11,2,United Kingdom
15729,85.0,212.0,1.0,28.0,5.0,17.0,1.0,4.0,0.14285714285714285,28.0,5.0,before_11,2,United Kingdom
16644,833.78,177.0,2.0,826.0,62.0,13.448064516129032,0.05555555555555555,0.0,0.0,413.0,31.0,between_11_20,2,United Kingdom
14731,380.02,47.0,3.0,256.0,45.0,8.444888888888888,0.018072289156626505,0.0,0.0,85.33333333333333,12.666666666666666,between_11_20,2,United Kingdom
14277,4180.2,15.0,3.0,1982.0,224.0,18.661607142857143,0.015151515151515152,360.0,0.18163471241170534,660.6666666666666,64.66666666666667,before_11,4,France
15187,4762.18,1.0,15.0,1886.0,90.0,52.913111111111114,0.07075471698113207,18.0,0.009544008483563097,125.73333333333333,4.0,after_20,4,United Kingdom
13052,348.15000000000003,212.0,1.0,222.0,18.0,19.34166666666667,1.0,0.0,0.0,222.0,18.0,before_11,2,United Kingdom
20611,16.5,212.0,1.0,2.0,2.0,8.25,1.0,0.0,0.0,2.0,2.0,before_11,2,United Kingdom
18133,931.4999999999999,212.0,1.0,1350.0,1.0,931.4999999999999,1.0,0.0,0.0,1350.0,1.0,before_11,2,United Kingdom
20612,16.5,212.0,1.0,2.0,2.0,8.25,1.0,0.0,0.0,2.0,2.0,before_11,2,United Kingdom
17664,604.64,18.0,2.0,604.0,43.0,14.061395348837209,0.010256410256410256,0.0,0.0,302.0,20.5,between_11_20,4,United Kingdom
14649,1417.29,4.0,4.0,1018.0,199.0,7.122060301507537,0.019138755980861243,0.0,0.0,254.5,37.0,before_11,2,United Kingdom
20613,1455.92,212.0,1.0,368.0,173.0,8.4157225433526,1.0,0.0,0.0,368.0,173.0,before_11,2,United Kingdom
20614,5.38,212.0,1.0,3.0,2.0,2.69,1.0,0.0,0.0,3.0,2.0,before_11,2,United Kingdom
13235,1031.07,212.0,1.0,441.0,58.0,17.77706896551724,1.0,0.0,0.0,441.0,53.0,before_11,2,United Kingdom
20615,68.02,212.0,1.0,48.0,10.0,6.802,1.0,0.0,0.0,48.0,10.0,before_11,2,United Kingdom
20616,52.69,212.0,1.0,43.0,7.0,7.527142857142857,1.0,0.0,0.0,43.0,7.0,before_11,2,United Kingdom
14883,761.59,18.0,6.0,790.0,53.0,14.369622641509434,0.030927835051546393,1.0,0.0012658227848101266,131.66666666666666,6.5,after_20,3,United Kingdom
12976,738.6,211.0,1.0,561.0,22.0,33.57272727272727,1.0,0.0,0.0,561.0,22.0,before_11,2,United Kingdom
14681,498.95,71.0,3.0,76.0,7.0,71.27857142857142,0.02127659574468085,0.0,0.0,25.333333333333332,2.0,after_20,3,United Kingdom
20617,6.28,211.0,1.0,3.0,2.0,3.14,1.0,0.0,0.0,3.0,2.0,before_11,2,United Kingdom
14421,813.11,57.0,2.0,365.0,27.0,30.115185185185187,0.012903225806451613,0.0,0.0,182.5,12.5,between_11_20,4,United Kingdom
16116,612.78,211.0,1.0,248.0,34.0,18.02294117647059,1.0,2.0,0.008064516129032258,248.0,34.0,before_11,2,United Kingdom
14988,334.54,211.0,1.0,141.0,40.0,8.3635,1.0,0.0,0.0,141.0,40.0,before_11,2,United Kingdom
15489,1134.28,22.0,3.0,608.0,50.0,22.6856,0.015789473684210527,15.0,0.024671052631578948,202.66666666666666,15.666666666666666,between_11_20,4,United Kingdom
14364,3717.35,108.0,8.0,1967.0,69.0,53.87463768115942,0.07692307692307693,0.0,0.0,245.875,7.625,after_20,2,United Kingdom
16006,101.4,211.0,1.0,84.0,8.0,12.675,1.0,0.0,0.0,84.0,8.0,before_11,2,United Kingdom
16184,1158.79,64.0,6.0,561.0,45.0,25.750888888888888,0.04054054054054054,1.0,0.0017825311942959,93.5,4.333333333333333,before_11,3,United Kingdom
17932,1331.57,29.0,3.0,789.0,90.0,14.795222222222222,0.01639344262295082,0.0,0.0,263.0,28.0,before_11,2,United Kingdom
18221,1041.61,22.0,5.0,791.0,64.0,16.27515625,0.02631578947368421,2.0,0.0025284450063211127,158.2,11.8,before_11,2,United Kingdom
12590,9341.26,211.0,1.0,4282.0,67.0,139.4217910447761,1.0,4.0,0.0009341429238673517,4282.0,67.0,before_11,2,Germany
14853,475.8,24.0,2.0,82.0,9.0,52.86666666666667,0.010638297872340425,1.0,0.012195121951219513,41.0,4.0,between_11_20,4,United Kingdom
17658,595.42,25.0,2.0,616.0,19.0,31.337894736842102,0.0106951871657754,94.0,0.1525974025974026,308.0,8.5,before_11,4,United Kingdom
17764,818.8199999999999,50.0,2.0,395.0,75.0,10.917599999999998,0.012345679012345678,0.0,0.0,197.5,35.5,before_11,4,United Kingdom
14651,654.6,67.0,2.0,344.0,102.0,6.41764705882353,0.013793103448275862,0.0,0.0,172.0,47.5,before_11,4,United Kingdom
14000,635.66,211.0,1.0,710.0,15.0,42.37733333333333,1.0,3.0,0.004225352112676056,710.0,15.0,before_11,2,United Kingdom
13601,693.32,45.0,2.0,548.0,99.0,7.003232323232324,0.011976047904191617,0.0,0.0,274.0,45.0,after_20,4,United Kingdom
20619,1805.57,211.0,1.0,680.0,172.0,10.4975,1.0,0.0,0.0,680.0,172.0,before_11,2,United Kingdom
12757,4199.2,15.0,9.0,2394.0,365.0,11.504657534246574,0.04568527918781726,12.0,0.005012531328320802,266.0,26.11111111111111,before_11,4,Portugal
17970,582.59,211.0,1.0,525.0,31.0,18.793225806451613,1.0,0.0,0.0,525.0,27.0,before_11,2,United Kingdom
12770,1351.45,210.0,1.0,743.0,12.0,112.62083333333334,1.0,0.0,0.0,743.0,12.0,between_11_20,2,Japan
15826,1654.31,56.0,3.0,963.0,68.0,24.328088235294118,0.01935483870967742,1.0,0.0010384215991692627,321.0,21.333333333333332,between_11_20,4,United Kingdom
20621,6.9,210.0,1.0,6.0,4.0,1.725,1.0,0.0,0.0,6.0,4.0,between_11_20,2,United Kingdom
15907,966.6,3.0,3.0,508.0,248.0,3.89758064516129,0.014423076923076924,0.0,0.0,169.33333333333334,58.0,between_11_20,2,United Kingdom
12695,582.1,7.0,4.0,220.0,27.0,21.55925925925926,0.0196078431372549,0.0,0.0,55.0,5.75,after_20,4,France
14342,668.5600000000001,21.0,4.0,347.0,21.0,31.836190476190477,0.021052631578947368,9.0,0.025936599423631124,86.75,4.5,between_11_20,4,United Kingdom
14873,519.68,210.0,1.0,168.0,28.0,18.56,1.0,0.0,0.0,168.0,28.0,between_11_20,2,United Kingdom
20623,1966.16,210.0,1.0,1262.0,93.0,21.141505376344085,1.0,0.0,0.0,1262.0,93.0,between_11_20,2,Hong Kong
20624,8.25,210.0,1.0,1.0,1.0,8.25,1.0,0.0,0.0,1.0,1.0,between_11_20,2,United Kingdom
20625,1196.19,210.0,1.0,296.0,147.0,8.13734693877551,1.0,0.0,0.0,296.0,147.0,between_11_20,2,United Kingdom
20627,1529.75,210.0,1.0,374.0,63.0,24.28174603174603,1.0,0.0,0.0,374.0,63.0,between_11_20,2,United Kingdom
20628,4.68,210.0,1.0,12.0,2.0,2.34,1.0,0.0,0.0,12.0,2.0,between_11_20,2,United Kingdom
20629,244.23,208.0,1.0,127.0,46.0,5.309347826086956,1.0,0.0,0.0,127.0,44.0,between_11_20,2,United Kingdom
14689,112.8,208.0,1.0,76.0,13.0,8.676923076923076,1.0,0.0,0.0,76.0,13.0,between_11_20,2,United Kingdom
15440,383.68,54.0,3.0,197.0,62.0,6.188387096774194,0.01935483870967742,0.0,0.0,65.66666666666667,16.666666666666668,between_11_20,2,United Kingdom
16076,2234.73,3.0,10.0,1435.0,129.0,17.323488372093024,0.04854368932038835,72.0,0.050174216027874564,143.5,7.1,before_11,3,United Kingdom
15333,1028.56,208.0,1.0,344.0,16.0,64.285,1.0,0.0,0.0,344.0,16.0,between_11_20,2,United Kingdom
16283,1569.11,5.0,5.0,1234.0,165.0,9.509757575757575,0.024509803921568627,14.0,0.011345218800648298,246.8,23.2,before_11,3,United Kingdom
17263,63.440000000000005,208.0,1.0,36.0,23.0,2.7582608695652175,1.0,0.0,0.0,36.0,23.0,between_11_20,2,United Kingdom
16877,853.72,12.0,6.0,463.0,159.0,5.369308176100629,0.030456852791878174,0.0,0.0,77.16666666666667,18.5,between_11_20,4,United Kingdom
12674,1844.6,38.0,4.0,1126.0,79.0,23.349367088607593,0.023529411764705882,31.0,0.027531083481349913,281.5,12.75,between_11_20,2,France
16642,688.33,4.0,2.0,479.0,34.0,20.245,0.00980392156862745,1.0,0.0020876826722338203,239.5,16.0,between_11_20,4,United Kingdom
12871,380.64,84.0,2.0,200.0,11.0,34.60363636363636,0.016129032258064516,0.0,0.0,100.0,4.0,between_11_20,3,United Kingdom
20631,2.95,207.0,1.0,1.0,1.0,2.95,1.0,0.0,0.0,1.0,1.0,between_11_20,2,United Kingdom
14038,1560.38,78.0,3.0,965.0,92.0,16.960652173913044,0.023076923076923078,2.0,0.002072538860103627,321.6666666666667,21.333333333333332,between_11_20,3,United Kingdom
14489,463.38,207.0,1.0,299.0,30.0,15.446,1.0,0.0,0.0,299.0,30.0,between_11_20,2,United Kingdom
14888,369.2,207.0,1.0,184.0,20.0,18.46,1.0,0.0,0.0,184.0,20.0,between_11_20,2,United Kingdom
17190,444.74,58.0,2.0,161.0,19.0,23.40736842105263,0.013333333333333334,1.0,0.006211180124223602,80.5,9.5,between_11_20,4,United Kingdom
13456,1766.72,17.0,6.0,765.0,63.0,28.043174603174602,0.031413612565445025,9.0,0.011764705882352941,127.5,7.166666666666667,between_11_20,4,United Kingdom
20639,1497.3899999999999,207.0,1.0,381.0,156.0,9.598653846153846,1.0,0.0,0.0,381.0,156.0,between_11_20,2,United Kingdom
20640,1210.08,207.0,1.0,267.0,132.0,9.167272727272726,1.0,0.0,0.0,267.0,132.0,between_11_20,2,United Kingdom
20642,871.12,207.0,1.0,232.0,110.0,7.919272727272728,1.0,0.0,0.0,232.0,110.0,between_11_20,2,United Kingdom
17898,152.06,85.0,2.0,190.0,28.0,5.430714285714286,0.016260162601626018,0.0,0.0,95.0,13.5,between_11_20,3,United Kingdom
13976,357.98,206.0,1.0,154.0,10.0,35.798,1.0,0.0,0.0,154.0,10.0,between_11_20,2,United Kingdom
16139,635.41,18.0,3.0,330.0,31.0,20.497096774193547,0.015873015873015872,0.0,0.0,110.0,8.333333333333334,between_11_20,4,United Kingdom
15730,1120.88,65.0,3.0,689.0,70.0,16.01257142857143,0.02112676056338028,6.0,0.008708272859216255,229.66666666666666,22.666666666666668,before_11,4,United Kingdom
20656,1957.1699999999998,206.0,1.0,416.0,60.0,32.619499999999995,1.0,0.0,0.0,416.0,60.0,between_11_20,2,United Kingdom
16266,861.89,73.0,7.0,398.0,61.0,14.129344262295081,0.05223880597014925,0.0,0.0,56.857142857142854,6.285714285714286,between_11_20,2,United Kingdom
